"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9780972457","2022-08-30T15:27:21.715338+00:00","POLIS-PERP","buy","Market","1.4","0.382775","0.535885","0.000363865915","USD","false"
"9780972455","2022-08-30T15:27:21.715338+00:00","POLIS-PERP","buy","Market","413.6","0.382625","158.2537","0.1074542623","USD","false"
"9780757680","2022-08-30T15:15:08.387049+00:00","FIDA-PERP","sell","Market","485","0.419","203.215","0.137982985","USD","false"
"9780757678","2022-08-30T15:15:08.387049+00:00","FIDA-PERP","sell","Market","800","0.4196","335.67999999999995","0.22792672","USD","false"
"9780757676","2022-08-30T15:15:08.387049+00:00","FIDA-PERP","sell","Market","71","0.4196","29.7916","0.0202284964","USD","false"
"9780757674","2022-08-30T15:15:08.387049+00:00","FIDA-PERP","sell","Market","125","0.4196","52.449999999999996","0.03561355","USD","false"
"9780489671","2022-08-30T15:00:25.359138+00:00","MATIC-PERP","sell","Market","773","0.800095","618.473435","0.419943462365","USD","false"
"9780210934","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","9","26.389","237.501","0.161263179","USD","false"
"9780210932","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","0.8","26.3895","21.111600000000003","0.0143347764","USD","false"
"9780210930","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","0.8","26.3895","21.111600000000003","0.0143347764","USD","false"
"9780210928","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","0.8","26.3895","21.111600000000003","0.0143347764","USD","false"
"9780210926","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","0.8","26.395","21.116","0.014337764","USD","false"
"9780210924","2022-08-30T14:47:17.435665+00:00","FTT-PERP","sell","Limit","0.8","26.395","21.116","0.014337764","USD","false"
"9780210688","2022-08-30T14:47:17.271114+00:00","ETH-PERP","sell","Limit","0.16","1508.9","241.424","0.163926896","USD","false"
"9780136337","2022-08-30T14:45:19.361053+00:00","CHZ-PERP","sell","Market","1160","0.200124","232.14383999999998","0.15762566736","USD","false"
"9780135475","2022-08-30T14:45:17.097357+00:00","FIDA-PERP","sell","Market","332","0.4259","141.3988","0.0960097852","USD","false"
"9780134522","2022-08-30T14:45:14.411247+00:00","CVX-PERP","sell","Market","23.7","4.975","117.90749999999998","0.0800591925","USD","false"
"9780134520","2022-08-30T14:45:14.411247+00:00","CVX-PERP","sell","Market","100","4.975","497.49999999999994","0.3378025","USD","false"
"9780134518","2022-08-30T14:45:14.411247+00:00","CVX-PERP","sell","Market","0.4","4.975","1.99","0.00135121","USD","false"
"9780133869","2022-08-30T14:45:13.140560+00:00","AMPL-PERP","sell","Market","640","0.906","579.84","0.39371136","USD","false"
"9780133867","2022-08-30T14:45:13.140560+00:00","AMPL-PERP","sell","Market","40","0.9061","36.244","0.024609676","USD","false"
"9780133747","2022-08-30T14:45:12.565141+00:00","POLIS-PERP","sell","Market","185","0.385325","71.285125","0.048402599875","USD","false"
"9780133745","2022-08-30T14:45:12.565141+00:00","POLIS-PERP","sell","Market","104","0.38595","40.1388","0.0272542452","USD","false"
"9780133743","2022-08-30T14:45:12.565141+00:00","POLIS-PERP","sell","Market","1165.4","0.386125","449.99007500000005","0.305543260925","USD","false"
"9780133741","2022-08-30T14:45:12.565141+00:00","POLIS-PERP","sell","Market","139.8","0.38615","53.98377000000001","0.03665497983","USD","false"
"9779689765","2022-08-30T14:30:13.018286+00:00","AMPL-PERP","sell","Market","670","0.9118","610.9060000000001","0.414805174","USD","false"
"9779688413","2022-08-30T14:30:10.226487+00:00","POLIS-PERP","sell","Market","10.6","0.388925","4.122605","0.002799248795","USD","false"
"9779688411","2022-08-30T14:30:10.226487+00:00","POLIS-PERP","sell","Market","360.2","0.38895","140.09979","0.09512775741","USD","false"
"9779467041","2022-08-30T14:15:59.852253+00:00","SCRT-PERP","buy","Market","117","1.15105","134.67284999999998","0.09144286515","USD","false"
"9779467039","2022-08-30T14:15:59.852253+00:00","SCRT-PERP","buy","Market","320","1.15075","368.24","0.25003496","USD","false"
"9779451912","2022-08-30T14:15:09.967702+00:00","CVX-PERP","sell","Market","36.9","5.0725","187.17524999999998","0.12709199475","USD","false"
"9779451910","2022-08-30T14:15:09.967702+00:00","CVX-PERP","sell","Market","75","5.0725","380.4375","0.2583170625","USD","false"
"9779451908","2022-08-30T14:15:09.967702+00:00","CVX-PERP","sell","Market","9.8","5.0725","49.7105","0.0337534295","USD","false"
"9779431230","2022-08-30T14:13:40.963461+00:00","DOGE-PERP","buy","Market","6954","0.0629095","437.47266299999995","0.297043938177","USD","false"
"9779431228","2022-08-30T14:13:40.963461+00:00","DOGE-PERP","buy","Market","2404","0.0629005","151.21280199999998","0.102673492558","USD","false"
"9779025596","2022-08-30T13:49:15.242582+00:00","RUNE-PERP","buy","Market","204.2","1.944","396.96479999999997","0.2695390992","USD","false"
"9778955915","2022-08-30T13:45:10.284844+00:00","RUNE-PERP","sell","Market","333.9","1.9465","649.93635","0.44130678165","USD","false"
"9778955913","2022-08-30T13:45:10.284844+00:00","RUNE-PERP","sell","Market","4.6","1.9465","8.953899999999999","0.0060796981","USD","false"
"9778955911","2022-08-30T13:45:10.284844+00:00","RUNE-PERP","sell","Market","1","1.9465","1.9465","0.0013216735","USD","false"
"9778502808","2022-08-30T13:00:13.391738+00:00","DOGE-PERP","sell","Market","10397","0.063481","660.0119569999999","0.448148118803","USD","false"
"9778502690","2022-08-30T13:00:12.619888+00:00","SCRT-PERP","sell","Market","247","1.1608","286.7176","0.1946812504","USD","false"
"9778502688","2022-08-30T13:00:12.619888+00:00","SCRT-PERP","sell","Market","320","1.1608","371.456","0.252218624","USD","false"
"9778373475","2022-08-30T12:48:33.528865+00:00","FXS-PERP","sell","Market","22.6","6.0175","135.99550000000002","0.0923409445","USD","false"
"9778373473","2022-08-30T12:48:33.528865+00:00","FXS-PERP","sell","Market","65","6.02","391.29999999999995","0.2656927","USD","false"
"9778337807","2022-08-30T12:45:14.291879+00:00","DOGE-PERP","sell","Market","9750","0.06339","618.0525","0.4196576475","USD","false"
"9778337581","2022-08-30T12:45:13.223416+00:00","SCRT-PERP","sell","Market","162","1.1609","188.0658","0.1276966782","USD","false"
"9778337579","2022-08-30T12:45:13.223416+00:00","SCRT-PERP","sell","Market","35","1.1611","40.6385","0.0275935415","USD","false"
"9778337577","2022-08-30T12:45:13.223416+00:00","SCRT-PERP","sell","Market","320","1.1611","371.552","0.252283808","USD","false"
"9775200708","2022-08-30T06:15:13.538077+00:00","FXS-PERP","buy","Market","14.1","5.855","82.55550000000001","0.0560551845","USD","false"
"9775200706","2022-08-30T06:15:13.538077+00:00","FXS-PERP","buy","Market","66.8","5.8525","390.947","0.265453013","USD","false"
"9775200704","2022-08-30T06:15:13.538077+00:00","FXS-PERP","buy","Market","12.8","5.85","74.88","0.05084352","USD","false"
"9775200702","2022-08-30T06:15:13.538077+00:00","FXS-PERP","buy","Market","10.6","5.85","62.00999999999999","0.04210479","USD","false"
"9775200700","2022-08-30T06:15:13.538077+00:00","FXS-PERP","buy","Market","9.5","5.85","55.574999999999996","0.037735425","USD","false"
"9772952181","2022-08-30T01:30:06.903127+00:00","FXS-PERP","sell","Market","107.2","5.725","613.72","0.41671588","USD","false"
"9771519985","2022-08-29T22:50:24.227643+00:00","FIDA-PERP","sell","Market","3","0.4397","1.3191","0.0008956689","USD","false"
"9771519983","2022-08-29T22:50:24.227643+00:00","FIDA-PERP","sell","Market","60","0.4399","26.394000000000002","0.017921526","USD","false"
"9771519981","2022-08-29T22:50:24.227643+00:00","FIDA-PERP","sell","Market","126","0.4399","55.4274","0.0376352046","USD","false"
"9771519979","2022-08-29T22:50:24.227643+00:00","FIDA-PERP","sell","Market","71","0.4405","31.2755","0.0212360645","USD","false"
"9771519977","2022-08-29T22:50:24.227643+00:00","FIDA-PERP","sell","Market","849","0.4406","374.0694","0.2539931226","USD","false"
"9771220924","2022-08-29T22:00:20.108384+00:00","FIDA-PERP","buy","Market","452","0.4327","195.5804","0.1327990916","USD","false"
"9771220922","2022-08-29T22:00:20.108384+00:00","FIDA-PERP","buy","Market","126","0.4327","54.520199999999996","0.0370192158","USD","false"
"9771220920","2022-08-29T22:00:20.108384+00:00","FIDA-PERP","buy","Market","46","0.4324","19.8904","0.0135055816","USD","false"
"9771220918","2022-08-29T22:00:20.108384+00:00","FIDA-PERP","buy","Market","17","0.4321","7.3457","0.0049877303","USD","false"
"9771220916","2022-08-29T22:00:20.108384+00:00","FIDA-PERP","buy","Market","800","0.4318","345.44","0.23455376","USD","false"
"9771073703","2022-08-29T21:30:09.849462+00:00","CHZ-PERP","sell","Market","930","0.213641","198.68613","0.13490788227","USD","false"
"9769878984","2022-08-29T18:30:11.303898+00:00","FIDA-PERP","sell","Market","336","0.4229","142.0944","0.0964820976","USD","false"
"9769621743","2022-08-29T18:00:24.148670+00:00","MATIC-PERP","buy","Market","576","0.81037","466.77312","0.31693894848","USD","false"
"9769621741","2022-08-29T18:00:24.148670+00:00","MATIC-PERP","buy","Market","186","0.81018","150.69348","0.10232087292","USD","false"
"9769621739","2022-08-29T18:00:24.148670+00:00","MATIC-PERP","buy","Market","11","0.81018","8.91198","0.00605123442","USD","false"
"9767824507","2022-08-29T15:00:17.399619+00:00","MATIC-PERP","buy","Market","806","0.80572","649.41032","0.44094960728","USD","false"
"9767823929","2022-08-29T15:00:16.843032+00:00","SCRT-PERP","buy","Market","17","1.1637","19.782899999999998","0.0134325891","USD","false"
"9767823927","2022-08-29T15:00:16.843032+00:00","SCRT-PERP","buy","Market","500","1.16245","581.225","0.394651775","USD","false"
"9767767757","2022-08-29T14:56:16.395513+00:00","POLIS-PERP","sell","Market","485.4","0.387175","187.934745","0.127607691855","USD","false"
"9767767755","2022-08-29T14:56:16.395513+00:00","POLIS-PERP","sell","Market","281.1","0.387175","108.83489250000001","0.0738988920075","USD","false"
"9767767753","2022-08-29T14:56:16.395513+00:00","POLIS-PERP","sell","Market","41.2","0.3878","15.977360000000001","0.01084862744","USD","false"
